#YYYYMMDD,hour,TDays,Precip_mm_Value,PressureSeaLevel,Temp,HumidityRelative,Clouds8th,WindDirection,WindSpeed_ms
*
19900505,19,124.7916667,0,1015.700012,20.60000038,32,1,190,2.599999905
19900506,7,125.2916667,0,1017.099976,9.600000381,72,2,160,0.5
19900506,13,125.5416667,,1016.200012,19.70000076,31,4,230,2.099999905
19900506,19,125.7916667,0,1013.599976,19.29999924,35,6,190,3.099999905
19900507,7,126.2916667,0,1015.700012,10.5,82,3,220,0.5
19900507,13,126.5416667,,1014.400024,21.5,28,3,220,2.599999905
19900507,19,126.7916667,0,1014.099976,21.60000038,26,3,270,1
19900508,7,127.2916667,0,1020,12.39999962,42,2,40,4.599999905
19900508,13,127.5416667,,1017.900024,19.20000076,39,0,230,2.599999905
19900508,19,127.7916667,0,1014.400024,20.10000038,39,2,210,3.099999905
19900509,7,128.2916667,0,1015.299988,12,68,2,150,0.5
19900509,13,128.5416667,,1014.900024,21.29999924,26,1,70,1.5
19900509,19,128.7916667,0,1014.200012,18.60000038,43,6,210,1.5
19900510,7,129.2916667,0,1014,10.5,97,9,230,0.5
19900510,13,129.5416667,,1011.900024,19.10000038,42,1,210,1.5
19900510,19,129.7916667,0,1006.5,19.79999924,40,2,180,1.5
19900511,7,130.2916667,0,1009.200012,13.60000038,35,2,60,4.599999905
19900511,13,130.5416667,,1010.700012,15.89999962,35,4,70,6.699999809
19900511,19,130.7916667,0,1014.299988,12.19999981,41,7,80,4.099999905
19900512,7,131.2916667,0,1021.700012,6.099999905,43,3,50,3.099999905
19900512,13,131.5416667,,1020.5,13,20,1,150,2.599999905
19900512,19,131.7916667,0,1019.900024,15.69999981,20,1,90,1.5
19900513,7,132.2916667,0,1021.5,9.100000381,41,6,60,3.099999905
19900513,13,132.5416667,,1017.900024,16.89999962,22,4,110,3.099999905
19900513,19,132.7916667,0,1014.5,18.39999962,20,5,100,3.599999905
19900514,7,133.2916667,0,1012.200012,10.30000019,41,7,50,4.099999905
19900514,13,133.5416667,,1010.700012,13.5,42,7,80,3.099999905
19900514,19,133.7916667,0,1008.599976,14.30000019,48,7,110,0.5
19900515,7,134.2916667,0,1009.799988,10,85,1,80,0.5
19900515,13,134.5416667,,1008.700012,18.20000076,36,3,190,2.099999905
19900515,19,134.7916667,0,1008,15,42,3,200,5.099999905
19900516,7,135.2916667,0,1008.799988,8.399999619,66,8,40,6.699999809
19900516,13,135.5416667,,1009.400024,9.800000191,55,8,70,3.099999905
19900516,19,135.7916667,0,1008.299988,9.899999619,58,8,80,2.099999905
19900517,7,136.2916667,0.1,1012.799988,8.199999809,36,2,50,5.699999809
19900517,13,136.5416667,,1012.799988,12.39999962,25,4,10,3.599999905
19900517,19,136.7916667,0,1012.900024,12.19999981,26,3,70,1.5
19900518,7,137.2916667,0,1021,7.400000095,33,2,50,4.599999905
19900518,13,137.5416667,,1020.400024,11.5,24,5,320,3.599999905
19900518,19,137.7916667,0,1020.5,12.69999981,23,1,70,4.099999905
19900519,7,138.2916667,0,1028.900024,7.300000191,39,1,70,3.099999905
19900519,13,138.5416667,,1026.5,12.30000019,32,1,170,3.599999905
19900519,19,138.7916667,0,1024.300049,12.69999981,36,1,220,3.099999905
19900520,7,139.2916667,0,1025.300049,7.5,51,7,50,3.599999905
19900520,13,139.5416667,,1021.900024,14.80000019,42,3,200,2.599999905
19900520,19,139.7916667,0,1017.299988,14.80000019,28,6,190,4.599999905
19900521,7,140.2916667,0,1012.700012,10.39999962,71,7,30,6.199999809
19900521,13,140.5416667,,1014.5,11.80000019,46,6,30,3.599999905
19900521,19,140.7916667,0,1014.299988,11.89999962,42,7,70,2.599999905
19900522,7,141.2916667,0,1015.799988,8.300000191,77,7,30,1.5
19900522,13,141.5416667,,1015.5,8.899999619,81,7,250,2.099999905
19900522,19,141.7916667,1.5,1014.099976,11.30000019,63,7,220,1.5
19900523,7,142.2916667,3.9,1012.200012,8.899999619,82,7,80,0.5
19900523,13,142.5416667,,1008.5,10.89999962,82,8,240,3.599999905
19900523,19,142.7916667,4,1005,9.699999809,92,7,250,1
19900524,7,143.2916667,0,1003.700012,7.199999809,75,6,240,1.5
19900524,13,143.5416667,,1004.700012,9.800000191,53,7,330,6.699999809
19900524,19,143.7916667,0,1007,10.10000038,46,5,20,6.699999809
19900525,7,144.2916667,0,1011.5,7,45,7,20,6.699999809
19900525,13,144.5416667,,1011.400024,12.30000019,24,6,10,4.599999905
19900525,19,144.7916667,0,1010.5,12.89999962,24,7,340,3.099999905
19900526,7,145.2916667,0,1016.5,5.699999809,30,1,280,2.599999905
19900526,13,145.5416667,,1014.099976,13.19999981,20,3,280,6.699999809
19900526,19,145.7916667,0,1013.799988,12.60000038,21,3,290,5.699999809
19900527,7,146.2916667,0,1018.200012,7.900000095,35,5,20,8.699999809
19900527,13,146.5416667,,1018.5,9.800000191,40,6,10,4.099999905
19900527,19,146.7916667,0.3,1020.799988,6.900000095,84,7,50,3.599999905
19900528,7,147.2916667,0.1,1025.599976,9.600000381,51,2,50,5.699999809
19900528,13,147.5416667,,1025.099976,15.89999962,31,5,360,1
19900528,19,147.7916667,0,1023.5,16,26,2,220,2.599999905
19900529,7,148.2916667,0,1023.799988,9.800000191,57,1,250,1
19900529,13,148.5416667,,1021,18.39999962,24,3,190,4.599999905
19900529,19,148.7916667,0,1018.900024,16.20000076,27,1,180,6.199999809
19900530,7,149.2916667,0,1018.599976,9.800000191,77,8,190,2.599999905
19900530,13,149.5416667,,1016.599976,15.69999981,43,3,200,4.599999905
19900530,19,149.7916667,0,1015.200012,13.80000019,58,7,190,3.099999905
19900531,7,150.2916667,0,1014.299988,11.89999962,88,8,70,0.5
19900531,13,150.5416667,,1014.099976,16,62,5,220,2.099999905
19900531,19,150.7916667,1,1013.900024,15.5,58,5,210,3.599999905
19900601,7,151.2916667,0,1015.700012,11.30000019,89,8,200,2.599999905
19900601,13,151.5416667,,1016.099976,12.5,75,8,220,1.5
19900601,19,151.7916667,0,1013,13.69999981,66,8,190,1.5
19900602,7,152.2916667,1.2,1008.299988,11.5,97,8,0,0
19900602,13,152.5416667,,1005.099976,15,68,8,20,1.5
19900602,19,152.7916667,0.2,1001.700012,15.19999981,67,8,60,3.099999905
19900603,7,153.2916667,5.2,1000.200012,11.60000038,88,7,220,2.599999905
19900603,13,153.5416667,,1000.599976,13.80000019,60,7,180,5.099999905
19900603,19,153.7916667,0,1001.400024,13.89999962,63,7,210,3.599999905
19900604,7,154.2916667,0,1002.799988,12.30000019,81,8,70,1
19900604,13,154.5416667,,1002.900024,14.89999962,70,7,280,1
19900604,19,154.7916667,0.9,1002.5,16.29999924,71,7,260,0.5
19900605,7,155.2916667,0,1006.099976,14,68,6,30,2.099999905
19900605,13,155.5416667,,1005.700012,20.89999962,42,4,350,1.5
19900605,19,155.7916667,0.1,1008,16.29999924,66,5,50,2.099999905
19900606,7,156.2916667,0,1009.299988,15.10000038,73,6,30,0.5
19900606,13,156.5416667,,1009.5,19.79999924,41,7,240,1.5
19900606,19,156.7916667,0,1008,19.39999962,36,8,180,3.099999905
19900607,7,157.2916667,2.5,1008.700012,12,84,8,40,2.099999905
19900607,13,157.5416667,,1009.400024,12.5,88,8,200,2.099999905
19900607,19,157.7916667,3.8,1008.700012,14.80000019,78,7,0,0
19900608,7,158.2916667,0,1011.700012,13.60000038,65,3,50,6.199999809
19900608,13,158.5416667,,1012.400024,16.29999924,42,7,60,5.699999809
19900608,19,158.7916667,0,1011.900024,18,31,2,70,2.599999905
19900609,7,159.2916667,0,1013.200012,12,80,2,0,0
19900609,13,159.5416667,,1009.900024,21.10000038,31,3,220,2.099999905
19900609,19,159.7916667,0,1008.700012,21.79999924,27,1,240,1.5
19900610,7,160.2916667,0,1011.900024,17.39999962,46,1,40,2.599999905
19900610,13,160.5416667,,1011.700012,22.39999962,22,2,120,4.599999905
19900610,19,160.7916667,0,1011,22.79999924,24,3,40,1
19900611,7,161.2916667,0,1013.700012,14,60,3,130,0.5
19900611,13,161.5416667,,1011.200012,25.39999962,25,3,210,4.099999905
19900611,19,161.7916667,0,1011.200012,23.39999962,26,4,240,2.099999905
19900612,7,162.2916667,0,1016.200012,12.5,45,1,50,3.099999905
19900612,13,162.5416667,,1014,19.20000076,31,4,80,4.599999905
19900612,19,162.7916667,0,1012.900024,20.39999962,26,6,60,3.099999905
19900613,7,163.2916667,0,1015.799988,14.60000038,42,4,40,3.599999905
19900613,13,163.5416667,,1014.099976,20.89999962,31,6,190,2.599999905
19900613,19,163.7916667,0,1012.5,21.60000038,30,3,230,1.5
19900614,7,164.2916667,0,1016.5,12.10000038,45,8,50,7.199999809
19900614,13,164.5416667,,1016.099976,16,47,7,230,1
19900614,19,164.7916667,0,1014.900024,19.29999924,32,1,20,0.5
19900615,7,165.2916667,0,1017,12.69999981,55,2,0,0
19900615,13,165.5416667,,1015.299988,22.20000076,28,4,190,3.599999905
19900615,19,165.7916667,0,1012.799988,20.89999962,33,7,200,3.599999905
19900616,7,166.2916667,0.1,1013.700012,14,48,6,60,3.599999905
19900616,13,166.5416667,,1011,19.5,28,1,50,4.099999905
19900616,19,166.7916667,0,1007.900024,20.5,24,1,70,4.099999905
19900617,7,167.2916667,0.2,1009.599976,10.19999981,73,8,40,8.199999809
19900617,13,167.5416667,,1010.299988,10.39999962,88,8,40,2.099999905
19900617,19,167.7916667,4.7,1008.900024,15.30000019,48,1,250,1
19900618,7,168.2916667,0,1011.200012,12.80000019,68,6,110,1.5
19900618,13,168.5416667,,1010.599976,15,56,7,220,2.099999905
19900618,19,168.7916667,0,1009.900024,16,52,7,230,1
19900619,7,169.2916667,0.2,1012.5,13.30000019,89,8,120,0.5
19900619,13,169.5416667,,1013,16,61,8,210,1.5
19900619,19,169.7916667,5.7,1012.599976,13.80000019,92,8,80,3.599999905
19900620,7,170.2916667,5.3,1011.700012,14.89999962,96,9,190,1.5
19900620,13,170.5416667,,1012.799988,19.60000038,46,5,170,3.599999905
19900620,19,170.7916667,0,1011.400024,20,38,7,200,3.099999905
19900621,7,171.2916667,1.9,1008.099976,13.5,88,8,40,6.699999809
19900621,13,171.5416667,,1005.599976,13.89999962,90,8,80,3.599999905
19900621,19,171.7916667,32,1004.599976,15.39999962,95,8,190,3.099999905
19900622,7,172.2916667,0.9,1008.200012,13.10000038,77,5,100,1
19900622,13,172.5416667,,1005.200012,18.29999924,39,7,70,3.099999905
19900622,19,172.7916667,0,1002.900024,17.39999962,56,7,80,5.099999905
19900623,7,173.2916667,7.9,1002.5,13.39999962,82,7,160,3.599999905
19900623,13,173.5416667,,1004.200012,17.39999962,41,7,190,5.699999809
19900623,19,173.7916667,1.2,1005.799988,15,61,5,190,4.599999905
19900624,7,174.2916667,0.1,1011.599976,12.89999962,71,6,200,2.599999905
19900624,13,174.5416667,,1012.900024,16.29999924,52,6,200,4.099999905
19900624,19,174.7916667,0.3,1013.900024,16,53,3,190,5.099999905
19900625,7,175.2916667,0,1013.099976,13.19999981,85,7,200,2.099999905
19900625,13,175.5416667,,1013.299988,13.19999981,72,8,200,2.599999905
19900625,19,175.7916667,3.9,1011.400024,14.5,92,7,160,1.5
19900626,7,176.2916667,0,1012.799988,13,52,4,230,5.699999809
19900626,13,176.5416667,,1011.5,18,36,5,210,7.199999809
19900626,19,176.7916667,0,1011.799988,18.60000038,25,2,260,5.099999905
19900627,7,177.2916667,0,1014.799988,12.39999962,47,1,200,1.5
19900627,13,177.5416667,,1013.200012,19.20000076,30,5,230,3.099999905
19900627,19,177.7916667,0,1011.700012,17.89999962,34,6,190,4.599999905
19900628,7,178.2916667,0,1007.099976,12.89999962,57,8,50,3.599999905
19900628,13,178.5416667,,1004.200012,11.89999962,90,8,360,2.099999905
19900628,19,178.7916667,10,1004,15.5,80,7,210,2.099999905
19900629,7,179.2916667,0,1008.400024,14.30000019,47,1,220,1.5
19900629,13,179.5416667,,1009.900024,20.60000038,24,5,260,5.099999905
19900629,19,179.7916667,0,1011.900024,19.70000076,24,1,300,4.599999905
19900630,7,180.2916667,0,1016.700012,13.5,41,1,60,3.599999905
19900630,13,180.5416667,,1015.099976,19.5,32,5,190,3.599999905
19900630,19,180.7916667,0,1012.900024,18.5,31,3,210,3.599999905
19900701,7,181.2916667,0,1008.200012,14.30000019,56,7,70,3.099999905
19900701,13,181.5416667,,1004.599976,14.80000019,78,8,80,2.599999905
19900701,19,181.7916667,11.5,1002.900024,13.80000019,90,8,160,3.599999905
19900702,7,182.2916667,0.2,998.4000244,13.69999981,80,8,140,3.599999905
19900702,13,182.5416667,,997.9000244,16,60,6,180,5.699999809
19900702,19,182.7916667,0.2,996.9000244,15.30000019,65,7,210,3.599999905
19900703,7,183.2916667,3.2,999.4000244,12.60000038,84,2,230,2.099999905
19900703,13,183.5416667,,1001.200012,19.29999924,33,4,220,3.099999905
19900703,19,183.7916667,0,1002.799988,18.10000038,36,1,200,4.099999905
19900704,7,184.2916667,0,1008.099976,12,50,2,210,2.599999905
19900704,13,184.5416667,,1007.400024,18.29999924,35,6,210,4.599999905
19900704,19,184.7916667,0,1007.400024,16.10000038,40,4,190,4.099999905
19900705,7,185.2916667,3.9,1004.5,11.19999981,88,6,50,2.099999905
19900705,13,185.5416667,,1001.5,15.10000038,36,8,130,5.699999809
19900705,19,185.7916667,0.4,999.7000122,13.80000019,62,8,40,3.599999905
19900706,7,186.2916667,0.1,996.5,12.30000019,78,8,40,5.099999905
19900706,13,186.5416667,,996.7999878,14.5,63,8,60,1.5
19900706,19,186.7916667,0.7,998.9000244,14.69999981,82,7,110,1
19900707,7,187.2916667,1.5,1001.900024,12.80000019,72,7,330,2.599999905
19900707,13,187.5416667,,1004,15.39999962,55,7,270,3.099999905
19900707,19,187.7916667,0,1004.5,17.5,40,3,30,2.599999905
19900708,7,188.2916667,0,1004.299988,12.19999981,60,7,180,2.599999905
19900708,13,188.5416667,,1002.700012,11.5,92,8,60,2.599999905
19900708,19,188.7916667,14,998.2000122,14.10000038,95,8,220,1.5
19900709,7,189.2916667,1,993.0999756,12.60000038,95,8,190,3.599999905
19900709,13,189.5416667,,991.9000244,16.89999962,42,6,210,4.099999905
19900709,19,189.7916667,0.3,993.7000122,15.80000019,47,6,220,4.099999905
19900710,7,190.2916667,0,999.2000122,11,67,6,190,1
19900710,13,190.5416667,,1003,16.29999924,42,7,300,2.599999905
19900710,19,190.7916667,0,1006.5,18.10000038,40,4,180,1
19900711,7,191.2916667,0,1010.700012,14.19999981,66,7,70,0.5
19900711,13,191.5416667,,1009.299988,16.5,53,7,210,4.599999905
19900711,19,191.7916667,0.2,1006.599976,18.79999924,33,4,240,5.099999905
19900712,7,192.2916667,0,1011.400024,12.30000019,61,2,220,2.099999905
19900712,13,192.5416667,,1011.099976,19.10000038,29,4,280,8.199999809
19900712,19,192.7916667,0,1010.900024,18.20000076,29,1,300,6.199999809
19900713,7,193.2916667,0,1014,12.39999962,42,2,30,1.5
19900713,13,193.5416667,,1014.099976,17.29999924,25,4,10,4.099999905
19900713,19,193.7916667,0,1016.200012,18.20000076,30,6,0,0
19900714,7,194.2916667,0,1022.700012,12.39999962,47,1,20,3.099999905
19900714,13,194.5416667,,1019.5,18.70000076,29,4,20,3.599999905
19900714,19,194.7916667,0,1018.799988,18.89999962,28,5,50,2.099999905
19900715,7,195.2916667,0,1021.299988,13.80000019,47,1,30,3.099999905
19900715,13,195.5416667,,1017.599976,20.70000076,29,1,20,3.599999905
19900715,19,195.7916667,0,1012.5,25,21,1,320,2.599999905
19900716,7,196.2916667,0,1013.099976,18.20000076,45,1,30,4.599999905
19900716,13,196.5416667,,1015.200012,15.5,61,7,70,4.599999905
19900716,19,196.7916667,0,1015.700012,18.60000038,53,2,50,3.599999905
19900717,7,197.2916667,0,1015.799988,16.29999924,66,3,210,1
19900717,13,197.5416667,,1014.5,21.70000076,48,7,40,4.599999905
19900717,19,197.7916667,0,1014,24.20000076,45,2,20,1.5
19900718,7,198.2916667,0,1017,17.10000038,57,2,20,5.699999809
19900718,13,198.5416667,,1016.200012,20.70000076,43,3,30,5.699999809
19900718,19,198.7916667,0,1015.900024,20.5,43,1,50,4.599999905
19900719,7,199.2916667,0,1017.299988,15.89999962,54,1,30,5.699999809
19900719,13,199.5416667,,1014.799988,22.79999924,42,1,330,3.099999905
19900719,19,199.7916667,0,1013.799988,24.20000076,40,1,80,2.099999905
19900720,7,200.2916667,0,1015.799988,17.89999962,63,4,60,2.599999905
19900720,13,200.5416667,,1014.5,22.39999962,53,6,190,2.099999905
19900720,19,200.7916667,0,1013.200012,24.5,46,3,250,2.099999905
19900721,7,201.2916667,3.5,1013.599976,16.60000038,92,7,30,4.099999905
19900721,13,201.5416667,,1014.200012,20.79999924,50,6,30,4.099999905
19900721,19,201.7916667,4.1,1015,18.39999962,57,6,40,7.199999809
19900722,7,202.2916667,0,1019.099976,13.39999962,56,1,30,4.099999905
19900722,13,202.5416667,,1017.400024,18.5,37,4,40,5.699999809
19900722,19,202.7916667,0,1016.200012,17.5,47,4,350,3.099999905
19900723,7,203.2916667,0,1016.5,13.19999981,61,7,20,7.699999809
19900723,13,203.5416667,,1015.299988,16.89999962,56,7,10,5.699999809
19900723,19,203.7916667,0,1016.099976,16,56,6,30,5.699999809
19900724,7,204.2916667,0.1,1017.400024,14.89999962,63,7,30,6.699999809
19900724,13,204.5416667,,1018.599976,19,59,7,60,5.099999905
19900724,19,204.7916667,0.1,1019.400024,18.39999962,70,7,40,4.099999905
19900725,7,205.2916667,0,1022.099976,18.89999962,52,6,30,3.099999905
19900725,13,205.5416667,,1021.900024,23.20000076,41,5,40,3.599999905
19900725,19,205.7916667,0,1020.5,24.20000076,33,1,80,2.599999905
19900726,7,206.2916667,0,1024.099976,15.80000019,67,1,240,1
19900726,13,206.5416667,,1021.900024,25.39999962,29,2,200,3.599999905
19900726,19,206.7916667,0,1020.299988,25.5,30,1,350,1.5
19900727,7,207.2916667,0,1022.099976,16.5,69,1,0,0
19900727,13,207.5416667,,1019.900024,27,31,1,200,3.099999905
19900727,19,207.7916667,0,1017.900024,25.89999962,36,1,220,4.099999905
19900728,7,208.2916667,0,1018,15.5,77,1,130,0.5
19900728,13,208.5416667,,1015.599976,25.10000038,39,3,180,3.599999905
19900728,19,208.7916667,0,1014.900024,22.10000038,46,6,190,4.599999905
19900729,7,209.2916667,6.8,1013.400024,16,97,8,60,2.599999905
19900729,13,209.5416667,,1013.5,20.70000076,67,4,230,2.599999905
19900729,19,209.7916667,8.5,1013.5,21.60000038,57,2,160,0.5
19900730,7,210.2916667,0,1017.200012,14.89999962,74,3,100,1
19900730,13,210.5416667,,1015.400024,22.20000076,37,6,210,2.599999905
19900730,19,210.7916667,0,1015.400024,21,61,7,180,4.599999905
19900731,7,211.2916667,3.9,1015.700012,16.29999924,96,7,230,1
19900731,13,211.5416667,,1015.700012,22.29999924,50,6,230,2.599999905
19900731,19,211.7916667,0,1017.599976,22.79999924,35,3,320,3.099999905
19900801,7,212.2916667,0,1025.699951,16.5,56,1,40,2.599999905
19900801,13,212.5416667,,1025,22.29999924,34,3,50,2.599999905
19900801,19,212.7916667,0,1024.400024,22.20000076,39,7,230,1.5
19900802,7,213.2916667,0,1027,15.89999962,80,3,230,0.5
19900802,13,213.5416667,,1026.900024,24,42,6,220,2.599999905
19900802,19,213.7916667,0,1025.400024,23,40,3,220,4.099999905
19900803,7,214.2916667,0,1026,16.60000038,91,8,190,1.5
19900803,13,214.5416667,,1023.099976,24.79999924,30,2,190,4.099999905
19900803,19,214.7916667,0,1020.400024,22,48,2,200,6.199999809
19900804,7,215.2916667,1,1016.599976,17.39999962,94,6,180,2.599999905
19900804,13,215.5416667,,1012.5,22,61,6,190,5.699999809
19900804,19,215.7916667,0,1007.299988,20.60000038,60,6,200,4.599999905
19900805,7,216.2916667,0,1004.299988,15,60,5,230,3.099999905
19900805,13,216.5416667,,1000.099976,20.29999924,34,6,210,4.599999905
19900805,19,216.7916667,0.1,999.9000244,16.39999962,59,6,280,1
19900806,7,217.2916667,8,1002.099976,10.80000019,95,4,300,3.599999905
19900806,13,217.5416667,,1004.099976,16.89999962,42,6,20,6.199999809
19900806,19,217.7916667,0,1006.700012,18.60000038,37,6,10,4.599999905
19900807,7,218.2916667,0,1014.299988,13.10000038,60,4,50,3.599999905
19900807,13,218.5416667,,1014.200012,16.89999962,49,6,240,3.599999905
19900807,19,218.7916667,0,1013.099976,18,43,4,190,4.099999905
19900808,7,219.2916667,1,1010,11.39999962,90,4,220,3.099999905
19900808,13,219.5416667,,1009,18.5,55,6,240,2.599999905
19900808,19,219.7916667,0.2,1007.5,19.79999924,36,4,290,4.599999905
19900809,7,220.2916667,0,1015,14,52,3,30,3.099999905
19900809,13,220.5416667,,1014.599976,18.5,41,5,70,4.599999905
19900809,19,220.7916667,0,1014.200012,19.5,39,2,320,1.5
19900810,7,221.2916667,0,1014.900024,13.89999962,73,1,80,1.5
19900810,13,221.5416667,,1013.799988,21.39999962,33,4,20,3.099999905
19900810,19,221.7916667,0,1013.700012,20.20000076,39,1,190,3.099999905
19900811,7,222.2916667,0,1014.599976,13,96,8,50,1
19900811,13,222.5416667,,1012.900024,21.20000076,46,2,190,2.599999905
19900811,19,222.7916667,0,1013,18.10000038,66,7,190,2.599999905
19900812,7,223.2916667,0,1010.700012,15.60000038,96,8,220,2.599999905
19900812,13,223.5416667,,1009.900024,20.79999924,53,6,220,4.099999905
19900812,19,223.7916667,0,1009.400024,18.20000076,75,7,180,5.099999905
19900813,7,224.2916667,3.1,1009.299988,15,95,7,180,2.599999905
19900813,13,224.5416667,,1008.400024,17.5,77,7,190,3.599999905
19900813,19,224.7916667,0,1008,18.70000076,73,7,200,3.099999905
19900814,7,225.2916667,0,1008.299988,16.39999962,86,8,170,2.599999905
19900814,13,225.5416667,,1009.099976,16.89999962,83,7,60,2.099999905
19900814,19,225.7916667,2.1,1006,18.39999962,79,8,220,1.5
19900815,7,226.2916667,0,1007.900024,14.30000019,97,8,110,0.5
19900815,13,226.5416667,,1008.200012,15.89999962,90,8,0,0
19900815,19,226.7916667,2.5,1007.700012,17.10000038,66,7,200,2.099999905
19900816,7,227.2916667,6.7,1000.299988,15.39999962,97,8,150,4.099999905
19900816,13,227.5416667,,1001.599976,17.10000038,84,8,190,4.599999905
19900816,19,227.7916667,6.5,1002.599976,18,55,8,180,3.599999905
